Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Japan 2743362 Belgorod Europe 0 Excursion 99 History - - 
Bulgary 394869 Moscow Antarctica 0 Excursion 68 Art - - 
USA 8411529 Zavolzhye NorthAmerica 1 Excursion 90 History - - 
Britain 5530074 Odessa Europe 1 Beach Winter -4 28 691 
Bulgary 6598118 London Europe 1 Sport Skiing 620712 - - 
USA 6436946 London SouthAmerica 1 Beach Winter 6 9 647 
Japan 2172042 London Antarctica 0 Excursion 32 History - - 
Bulgary 7571873 Odessa SouthAmerica 1 Sport Skiing 163524 - - 
Australia 9027969 Honkong NorthAmerica 0 Excursion 63 Nature - - 
Germany 4773208 Minsk Africa 0 Beach Spring 16 5 344 
Russia 7981157 Zavolzhye Oceania 0 Beach Spring -26 16 85 
Bulgary 8470320 Honkong Oceania 1 Excursion 64 History - - 
Ukraine 4168385 Humburg NorthAmerica 0 Beach Autumn 28 8 412 
Germany 6786448 Moscow Africa 0 Beach Winter 18 29 369 
China 7449989 Honkong NorthAmerica 1 Sport Surfing 771166 - - 
Britain 9601857 Humburg Europe 1 Sport Skiing 969480 - - 
Bulgary 1383931 Zavolzhye SouthAmerica 0 Sport Climb 685986 - - 
Ukraine 4535264 Zavolzhye Asia 0 Excursion 35 History - - 
Britain 3189418 Colorado Oceania 1 Excursion 51 Art - - 
Germany 9269469 London Asia 1 Excursion 70 Art - - 
Georgia 566922 Honkong Asia 0 Sport Skiing 961199 - - 
USA 162575 Colorado Antarctica 1 Sport Skiing 776940 - - 
Australia 6390746 Zavolzhye Antarctica 1 Excursion 3 Nature - - 
Britain 8510331 Sochi SouthAmerica 1 Sport Climb 806373 - - 
China 9719953 Honkong Antarctica 0 Excursion 85 Art - - 
Ukraine 5022393 Zavolzhye Oceania 1 Excursion 97 Nature - - 
Bulgary 4232127 Honkong SouthAmerica 1 Sport Skiing 756199 - - 
Belarus 2701245 Minsk Africa 1 Excursion 2 History - - 
Germany 6158168 Honkong Oceania 1 Excursion 96 History - - 
Belarus 9456842 Minsk Oceania 0 Beach Summer 24 19 617 
Belarus 5776742 Moscow SouthAmerica 1 Excursion 84 Art - - 
Belarus 1691995 Odessa Africa 0 Sport Skiing 301587 - - 
USA 7218307 Belgorod NorthAmerica 0 Sport Climb 198155 - - 
Russia 3728381 Moscow Antarctica 0 Beach Autumn 16 17 0 
Belarus 6066468 Humburg Antarctica 1 Excursion 40 History - - 
Japan 4817902 Zavolzhye SouthAmerica 1 Excursion 10 History - - 
Germany 287109 Seul Antarctica 1 Excursion 2 Art - - 
China 2134777 Zavolzhye Asia 1 Beach Winter -8 3 499 
Belarus 676405 Zavolzhye Africa 1 Excursion 34 Nature - - 
Ukraine 8190485 Minsk Antarctica 1 Sport Skiing 801738 - - 
Germany 6665443 Odessa Antarctica 1 Beach Winter 19 28 246 
Belarus 2401527 Seul Antarctica 1 Beach Autumn -19 29 234 
Australia 1390147 Colorado Europe 0 Sport Skiing 603794 - - 
Germany 8281167 Seul Antarctica 1 Sport Climb 619509 - - 
USA 4374823 Honkong Europe 0 Beach Summer 7 6 287 
Japan 8775764 Seul NorthAmerica 1 Beach Autumn -14 14 210 
Australia 868324 London SouthAmerica 0 Excursion 99 Art - - 
Australia 2859293 Belgorod Africa 1 Excursion 6 Art - - 
Belarus 6525020 Sochi NorthAmerica 0 Beach Autumn 16 5 592 
Ukraine 5962752 Sochi Oceania 1 Sport Surfing 794143 - - 
USA 5631122 Seul Africa 0 Sport Surfing 2985 - - 
Belarus 9137426 Sochi Africa 1 Beach Spring 38 10 312 
Japan 1131110 Odessa Europe 0 Beach Spring -27 28 35 
Georgia 8124177 Belgorod Africa 0 Beach Spring 31 15 399 
Japan 9007288 Honkong SouthAmerica 1 Sport Climb 779762 - - 
Ukraine 7299194 Sochi Africa 0 Beach Winter 27 25 535 
Japan 4653240 Chelyabinsk SouthAmerica 0 Excursion 100 Art - - 
Bulgary 8767339 Moscow Africa 0 Excursion 46 Art - - 
Russia 5357759 Humburg Europe 0 Excursion 43 History - - 
Bulgary 9931813 Belgorod Oceania 1 Sport Surfing 428348 - - 
Japan 8349106 Chelyabinsk Europe 1 Sport Surfing 564254 - - 
Germany 9782026 Colorado Antarctica 1 Beach Autumn -6 8 468 
Germany 842164 Humburg SouthAmerica 1 Excursion 21 Nature - - 
Bulgary 192346 Moscow Antarctica 1 Beach Autumn 14 24 720 
Belarus 1248736 London SouthAmerica 1 Beach Summer 26 0 75 
Russia 6238306 Honkong Africa 1 Sport Climb 434519 - - 
Britain 3749983 Zavolzhye Antarctica 0 Sport Surfing 480543 - - 
Ukraine 8429818 Minsk Europe 1 Sport Skiing 196518 - - 
Georgia 3265929 Colorado Antarctica 1 Sport Surfing 21334 - - 
USA 150725 Chelyabinsk Asia 0 Sport Surfing 199990 - - 
Georgia 7282083 Zavolzhye SouthAmerica 1 Beach Winter 22 22 192 
Britain 7376312 Zavolzhye Oceania 1 Excursion 55 History - - 
Germany 8689997 Seul Oceania 1 Excursion 14 Nature - - 
Australia 6113402 Odessa SouthAmerica 0 Sport Climb 480833 - - 
Bulgary 1801113 Sochi SouthAmerica 0 Sport Climb 737498 - - 
China 7960579 Colorado NorthAmerica 0 Sport Climb 722758 - - 
China 9523336 London SouthAmerica 1 Excursion 49 History - - 
Georgia 5253963 Zavolzhye Antarctica 1 Sport Skiing 999355 - - 
China 6942780 Belgorod SouthAmerica 1 Excursion 50 Nature - - 
Australia 5940192 Sochi Africa 1 Sport Surfing 946860 - - 
Germany 150861 Sochi Asia 0 Excursion 55 Art - - 
Bulgary 756817 Humburg NorthAmerica 1 Excursion 5 History - - 
Russia 8523051 Minsk SouthAmerica 1 Excursion 35 Art - - 
Germany 3464603 Colorado Europe 0 Beach Winter 27 28 343 
Ukraine 9787115 Seul NorthAmerica 1 Excursion 6 History - - 
Belarus 2326719 Sochi SouthAmerica 1 Beach Spring 8 16 328 
China 2826304 Humburg Africa 1 Sport Skiing 982603 - - 
Russia 8195284 Moscow Oceania 0 Excursion 16 Art - - 
USA 7880386 Belgorod NorthAmerica 1 Beach Spring 6 25 231 
Belarus 2002862 Moscow Europe 1 Excursion 82 Art - - 
Belarus 6342961 Minsk SouthAmerica 0 Excursion 93 Art - - 
Germany 2213255 Moscow NorthAmerica 0 Excursion 12 History - - 
Russia 9559753 Colorado Europe 0 Beach Autumn -5 12 408 
Germany 4220111 Belgorod Europe 1 Beach Winter 15 29 280 
Germany 8525294 Moscow Antarctica 1 Sport Climb 717250 - - 
Ukraine 7390944 Sochi Africa 1 Excursion 22 Art - - 
Britain 7741661 Sochi Oceania 0 Excursion 1 Art - - 
China 6643970 Sochi NorthAmerica 1 Sport Surfing 154202 - - 
Germany 3254579 Chelyabinsk SouthAmerica 0 Beach Winter -21 23 534 
Belarus 3553182 London Asia 0 Beach Winter 28 0 174 
Britain 5243266 Honkong SouthAmerica 1 Sport Climb 62002 - - 
Georgia 5411775 Colorado Asia 1 Sport Surfing 248153 - - 
Belarus 2048956 Chelyabinsk Asia 1 Sport Climb 804072 - - 
China 5216260 Chelyabinsk Asia 0 Beach Autumn 33 26 543 
Russia 192197 Sochi NorthAmerica 0 Sport Surfing 21270 - - 
Georgia 4343364 Seul Europe 1 Excursion 61 History - - 
China 4942861 Belgorod NorthAmerica 0 Beach Spring -1 7 272 
Germany 9919278 Moscow Oceania 0 Excursion 7 Nature - - 
Japan 3249056 Minsk SouthAmerica 1 Sport Climb 299041 - - 
Ukraine 7801445 Minsk Europe 0 Sport Climb 263307 - - 
USA 5113665 Zavolzhye Europe 0 Sport Climb 755145 - - 
Russia 411406 London SouthAmerica 1 Excursion 24 Art - - 
Japan 8087534 Chelyabinsk Antarctica 0 Sport Skiing 114527 - - 
Belarus 1063999 Belgorod NorthAmerica 0 Sport Skiing 219309 - - 
Australia 4271021 Sochi Antarctica 1 Excursion 80 Nature - - 
USA 1186271 Honkong Africa 1 Sport Surfing 19351 - - 
USA 7437097 Zavolzhye Africa 1 Excursion 42 Nature - - 
Bulgary 117640 Odessa NorthAmerica 0 Sport Surfing 399880 - - 
Japan 314305 Belgorod SouthAmerica 0 Beach Spring -16 5 379 
Bulgary 4656317 Colorado Antarctica 1 Sport Surfing 191512 - - 
China 100936 Honkong Africa 1 Excursion 61 Nature - - 
Russia 5731668 Sochi Oceania 1 Sport Skiing 631668 - - 
Germany 4676546 Seul Oceania 0 Excursion 13 Art - - 
Bulgary 3370275 Moscow SouthAmerica 0 Excursion 45 Art - - 
Japan 8412915 Honkong SouthAmerica 1 Beach Winter 8 20 511 
China 258395 Odessa Africa 0 Sport Surfing 122738 - - 
Ukraine 3035079 London SouthAmerica 1 Beach Winter 12 5 570 
Ukraine 8796390 Odessa NorthAmerica 1 Sport Surfing 429463 - - 
Japan 2657231 Chelyabinsk Oceania 0 Beach Summer -1 0 352 
Australia 1555059 Moscow Oceania 0 Sport Surfing 458489 - - 
Britain 4153056 Seul SouthAmerica 1 Sport Surfing 966800 - - 
Russia 6781729 Humburg NorthAmerica 0 Excursion 27 Nature - - 
China 5029503 Colorado NorthAmerica 1 Sport Climb 841139 - - 
Britain 8797266 Zavolzhye Oceania 0 Excursion 0 History - - 
Bulgary 3634066 Chelyabinsk Africa 1 Sport Climb 143833 - - 
Georgia 3441754 Minsk Africa 1 Beach Autumn 2 9 123 
Japan 2280833 Honkong Europe 0 Sport Climb 688121 - - 
Belarus 5795705 Moscow Antarctica 1 Sport Skiing 300206 - - 
Georgia 4613942 Moscow Oceania 0 Excursion 54 History - - 
Georgia 237925 Belgorod SouthAmerica 0 Excursion 25 Art - - 
Japan 7607609 Colorado Europe 0 Beach Summer -12 14 106 
Japan 2810288 Zavolzhye Africa 1 Beach Autumn 1 13 162 
Germany 2158764 London Oceania 0 Excursion 8 Art - - 
Australia 947436 London Oceania 0 Beach Autumn 14 29 644 
Japan 9966334 Belgorod Africa 0 Beach Spring 4 19 705 
Ukraine 435174 Zavolzhye Antarctica 1 Excursion 87 Art - - 
Britain 9325372 Colorado Antarctica 1 Excursion 23 Art - - 
Japan 7720724 Moscow Antarctica 0 Excursion 67 History - - 
Ukraine 3637995 Belgorod Asia 1 Sport Surfing 970035 - - 
Japan 9410866 Odessa Europe 1 Sport Surfing 666100 - - 
Germany 2890834 Honkong Oceania 1 Sport Climb 615545 - - 
Bulgary 6781146 Belgorod Europe 0 Sport Climb 476532 - - 
Britain 2855751 Seul Africa 1 Beach Autumn -28 15 406 
Georgia 5660163 Colorado SouthAmerica 1 Beach Autumn 17 10 86 
China 9557338 London NorthAmerica 0 Excursion 88 Nature - - 
Belarus 5745596 Colorado Oceania 0 Beach Winter 30 16 204 
Japan 7681608 Zavolzhye NorthAmerica 1 Sport Climb 639499 - - 
Russia 779883 London Asia 0 Excursion 41 Art - - 
China 7971142 Honkong Antarctica 0 Sport Surfing 735832 - - 
USA 2601348 Belgorod Oceania 1 Beach Spring 8 19 674 
Ukraine 3448657 Chelyabinsk NorthAmerica 1 Beach Spring -27 23 366 
Georgia 960300 Moscow Africa 0 Excursion 65 History - - 
China 4422916 Sochi Oceania 0 Excursion 97 Art - - 
USA 3215720 Minsk NorthAmerica 1 Beach Spring -20 9 478 
Japan 8519215 Odessa NorthAmerica 0 Excursion 62 History - - 
Belarus 4785833 Honkong SouthAmerica 1 Beach Spring -8 9 162 
China 5832268 Honkong Africa 0 Excursion 3 Art - - 
Belarus 6956787 Humburg Oceania 1 Excursion 85 Art - - 
Germany 8779102 London SouthAmerica 1 Excursion 42 Art - - 
Britain 9443733 Seul Asia 1 Beach Summer -2 28 585 
USA 3133795 Zavolzhye Oceania 1 Sport Surfing 597794 - - 
Japan 5323925 Zavolzhye Europe 0 Beach Autumn -22 13 150 
Georgia 2787239 Honkong Antarctica 1 Excursion 22 Art - - 
Russia 6756464 Honkong Africa 0 Beach Winter 28 20 554 
Australia 9397955 Seul Africa 0 Beach Winter 21 15 18 
Germany 7887966 Zavolzhye Oceania 1 Sport Climb 387425 - - 
Japan 1269247 Minsk Asia 0 Sport Climb 274262 - - 
Ukraine 5918777 Belgorod Africa 1 Beach Winter -9 30 195 
Ukraine 855918 Odessa Europe 1 Excursion 65 Art - - 
Britain 3442473 Odessa NorthAmerica 0 Beach Summer 22 1 411 
USA 4900359 Honkong Europe 1 Excursion 71 Art - - 
Belarus 2813157 Belgorod Asia 1 Beach Spring 10 23 233 
China 2551088 Belgorod Antarctica 0 Excursion 61 Art - - 
Georgia 1605769 Minsk NorthAmerica 0 Excursion 68 History - - 
Georgia 6324850 Moscow Oceania 1 Beach Autumn 14 10 28 
Japan 7156605 Seul Europe 0 Sport Skiing 112248 - - 
Russia 2886506 Moscow Oceania 0 Sport Skiing 269866 - - 
Belarus 7950257 Seul Europe 1 Beach Summer -16 9 427 
Australia 1223881 Odessa NorthAmerica 0 Beach Autumn 30 22 692 
Ukraine 6283740 Minsk Oceania 0 Excursion 73 History - - 
Germany 1339260 Odessa Antarctica 0 Beach Autumn 38 3 69 
Belarus 6605343 Sochi Antarctica 1 Excursion 35 Art - - 
Belarus 6007523 Minsk Antarctica 1 Sport Surfing 620842 - - 
Russia 1354025 London Asia 0 Sport Surfing 141795 - - 
Britain 730864 Chelyabinsk Asia 0 Beach Spring -11 2 86 
Bulgary 3346859 Colorado Asia 0 Excursion 94 Art - - 
Japan 8513740 Minsk Asia 0 Excursion 58 History - - 
Belarus 9948379 Colorado Europe 0 Beach Summer 26 25 241 
Russia 710329 Sochi Asia 1 Sport Climb 512550 - - 
Georgia 4179548 Humburg Europe 0 Sport Skiing 78346 - - 
USA 9505037 Minsk SouthAmerica 1 Sport Surfing 322886 - - 
Georgia 7378032 Zavolzhye NorthAmerica 1 Beach Winter -29 13 246 
Japan 8656820 Humburg Oceania 1 Beach Summer -30 6 456 
Germany 1967385 London NorthAmerica 0 Beach Autumn 0 21 158 
Australia 6719789 Belgorod Africa 1 Beach Winter 25 11 2 
Australia 1050367 Minsk Africa 1 Excursion 31 Nature - - 
Ukraine 5806079 Belgorod Europe 1 Beach Summer -10 26 237 
Britain 4152464 London Antarctica 0 Excursion 73 History - - 
Russia 9938497 Minsk Antarctica 1 Beach Autumn 6 22 643 
Bulgary 457995 Colorado Oceania 0 Beach Spring 23 1 333 
Russia 5140390 Honkong NorthAmerica 0 Beach Winter 34 29 355 
Britain 9510840 Sochi Antarctica 1 Beach Summer -11 28 672 
Germany 4706392 Seul Antarctica 0 Sport Climb 472214 - - 
Ukraine 5512263 Honkong Europe 1 Sport Skiing 48981 - - 
Belarus 8336371 Minsk Africa 0 Excursion 21 Nature - - 
Britain 2434006 London NorthAmerica 0 Sport Climb 978334 - - 
Russia 8403391 Sochi Asia 0 Sport Surfing 392316 - - 
Georgia 251267 Colorado Oceania 1 Excursion 50 History - - 
Russia 8487972 Moscow NorthAmerica 0 Sport Climb 431998 - - 
Australia 9236346 Honkong Africa 0 Excursion 71 Art - - 
Germany 9958635 Odessa Antarctica 0 Beach Summer 37 24 83 
China 4245126 Seul Europe 1 Excursion 83 History - - 
Belarus 1439636 Minsk Asia 1 Beach Spring -15 5 148 
Georgia 408209 Sochi Asia 1 Excursion 27 Art - - 
China 7308893 London Africa 0 Excursion 60 Art - - 
China 6136706 Odessa Africa 1 Excursion 97 Nature - - 
Russia 7806638 Seul Asia 1 Sport Surfing 142221 - - 
Ukraine 3833292 Honkong Oceania 0 Sport Skiing 74071 - - 
Australia 6578125 Minsk SouthAmerica 1 Sport Surfing 409544 - - 
Ukraine 6272312 Belgorod Oceania 0 Excursion 22 Art - - 
Germany 8842708 Moscow SouthAmerica 1 Beach Autumn -29 13 309 
Australia 1595430 Belgorod Africa 1 Beach Winter 32 24 203 
Georgia 45712 Colorado Asia 1 Sport Surfing 542249 - - 
Russia 9669287 Moscow Africa 0 Beach Autumn -19 19 548 
Bulgary 6496848 Zavolzhye Antarctica 0 Beach Autumn -8 13 618 
China 7805490 Sochi Africa 1 Sport Skiing 387345 - - 
Belarus 530050 Sochi Africa 1 Excursion 83 History - - 
China 9827689 Moscow Oceania 0 Beach Autumn -24 27 114 
Japan 2871238 Minsk Oceania 0 Sport Climb 605822 - - 
China 3199135 Sochi Oceania 0 Sport Surfing 333333 - - 
Belarus 833178 Zavolzhye Asia 0 Excursion 11 History - - 
China 5489248 London Asia 0 Excursion 81 Art - - 
Belarus 2197388 Honkong Asia 0 Excursion 85 Nature - - 
Germany 9282001 Seul Oceania 1 Excursion 47 Art - - 
Georgia 5480700 Chelyabinsk Europe 0 Sport Surfing 362980 - - 
Australia 1789736 London Africa 0 Excursion 32 Art - - 
China 5425702 Belgorod Oceania 0 Sport Surfing 59177 - - 
Germany 5431658 Zavolzhye Asia 0 Sport Skiing 462164 - - 
Germany 3590749 Seul Oceania 0 Sport Climb 532690 - - 
Britain 9974582 Honkong Antarctica 1 Sport Climb 800782 - - 
Bulgary 8968180 Chelyabinsk NorthAmerica 1 Beach Autumn -16 28 702 
Belarus 6613925 Humburg Antarctica 0 Excursion 10 Nature - - 
Ukraine 9402955 Belgorod Antarctica 0 Beach Winter 21 30 574 
Australia 9623067 Chelyabinsk Africa 0 Sport Climb 576795 - - 
Japan 426394 Zavolzhye Asia 1 Beach Summer 25 13 378 
Bulgary 8039105 London Oceania 1 Sport Surfing 391565 - - 
Georgia 3938910 Minsk Antarctica 0 Beach Winter 22 29 471 
USA 5613854 Minsk Africa 1 Sport Climb 145169 - - 
Russia 5948901 Moscow Africa 1 Sport Climb 679811 - - 
Ukraine 1460355 Odessa Antarctica 1 Beach Summer -1 1 577 
Belarus 5069272 Odessa SouthAmerica 1 Beach Summer 31 7 28 
USA 8431285 Sochi Asia 0 Sport Surfing 352626 - - 
Georgia 6530395 Odessa NorthAmerica 1 Excursion 5 Nature - - 
Ukraine 9200984 Odessa Europe 1 Beach Autumn -12 27 706 
Belarus 2168756 Minsk Antarctica 0 Beach Summer 36 7 384 
Ukraine 3519939 Colorado SouthAmerica 1 Excursion 1 Art - - 
Georgia 2753573 Chelyabinsk Europe 0 Sport Climb 620540 - - 
USA 5070650 London Antarctica 0 Sport Climb 530878 - - 
Britain 3943614 Honkong Africa 1 Sport Skiing 630720 - - 
Japan 1524704 Minsk SouthAmerica 1 Sport Climb 737658 - - 
Bulgary 9499391 Belgorod Oceania 0 Excursion 46 Nature - - 
Belarus 5041517 Minsk NorthAmerica 1 Beach Summer 12 13 172 
Germany 9681899 Zavolzhye Europe 1 Excursion 71 History - - 
Bulgary 8249663 Humburg Europe 0 Excursion 6 Nature - - 
USA 124134 Zavolzhye Oceania 1 Excursion 48 Nature - - 
Germany 274257 Honkong Antarctica 0 Excursion 32 Nature - - 
Japan 3263534 Belgorod Antarctica 1 Excursion 57 History - - 
China 5960335 Belgorod Antarctica 1 Sport Climb 297979 - - 
China 5421320 Odessa Asia 0 Beach Winter 2 3 481 
China 1795769 Moscow NorthAmerica 0 Beach Autumn 16 19 261 
Japan 8193191 Seul SouthAmerica 0 Sport Climb 684983 - - 
Australia 9971281 Moscow NorthAmerica 1 Excursion 77 Art - - 
Australia 7267205 Honkong Asia 0 Excursion 27 Nature - - 
Britain 1280203 Belgorod Africa 1 Sport Surfing 903015 - - 
USA 6042028 Sochi Antarctica 0 Beach Spring -27 15 173 
Russia 5034035 Zavolzhye Asia 1 Sport Skiing 333047 - - 
USA 7062577 Odessa Oceania 1 Sport Skiing 648083 - - 
China 3742219 Honkong Europe 1 Sport Skiing 218977 - - 
China 6811990 Chelyabinsk Antarctica 1 Excursion 66 History - - 
Australia 9787753 Honkong Antarctica 1 Excursion 73 Art - - 
Australia 325447 Honkong Oceania 1 Excursion 90 History - - 
Belarus 5402134 Chelyabinsk NorthAmerica 0 Excursion 49 History - - 
Bulgary 96525 Moscow Europe 0 Beach Summer -25 10 648 
Australia 1101696 Moscow Europe 1 Sport Skiing 802345 - - 
China 3209120 Chelyabinsk Oceania 0 Sport Surfing 467516 - - 
China 8078447 Sochi SouthAmerica 0 Sport Climb 605805 - - 
Germany 1963274 Colorado Asia 0 Sport Surfing 73678 - - 
Bulgary 5234686 London Europe 1 Sport Climb 187581 - - 
China 6107834 Odessa SouthAmerica 1 Beach Autumn -27 28 375 
Bulgary 6050016 Humburg Europe 0 Sport Surfing 527329 - - 
Germany 8242871 Chelyabinsk Antarctica 1 Excursion 8 Art - - 
Belarus 1402011 Colorado Europe 0 Excursion 91 History - - 
Russia 3044606 Honkong Europe 0 Beach Winter -19 12 688 
Russia 5461030 London Asia 1 Sport Skiing 707550 - - 
Britain 1962249 Moscow Antarctica 0 Beach Winter 14 26 320 
Britain 9343001 Minsk Asia 1 Sport Climb 894234 - - 
Belarus 413782 Humburg Asia 0 Sport Climb 836287 - - 
Australia 314147 Minsk Oceania 0 Sport Surfing 165274 - - 
USA 9796620 London Oceania 0 Excursion 69 Nature - - 
Russia 9729620 Minsk Europe 1 Beach Spring 15 25 287 
Georgia 6411736 Honkong Antarctica 0 Beach Winter 8 11 655 
Germany 4139997 Sochi Oceania 0 Beach Winter 0 3 604 
Georgia 2044846 Belgorod NorthAmerica 1 Excursion 81 Art - - 
China 1954342 Belgorod Asia 1 Sport Skiing 981791 - - 
USA 5883043 Humburg Antarctica 1 Beach Spring 5 28 617 
USA 8296861 Moscow SouthAmerica 0 Sport Climb 258979 - - 
Germany 7067673 Odessa Antarctica 0 Sport Climb 12188 - - 
Belarus 326357 Humburg Oceania 1 Sport Skiing 692567 - - 
Belarus 2138338 Odessa SouthAmerica 1 Beach Winter -30 28 640 
Ukraine 3460517 Humburg Africa 1 Excursion 35 Art - - 
Germany 7757905 Sochi Europe 1 Sport Skiing 72434 - - 
Belarus 2599298 Moscow Asia 1 Excursion 71 Nature - - 
USA 1774651 Colorado Africa 0 Sport Climb 97842 - - 
Russia 7753003 Colorado Asia 0 Beach Spring 38 10 307 
China 6340981 Humburg Antarctica 1 Excursion 88 Nature - - 
Britain 6831929 London Africa 0 Excursion 8 History - - 
Japan 5486736 Moscow Africa 1 Beach Spring 20 17 464 
China 6919264 Zavolzhye SouthAmerica 0 Beach Summer 28 17 317 
Bulgary 8033170 Zavolzhye NorthAmerica 0 Beach Autumn -30 16 511 
Georgia 883464 Odessa NorthAmerica 1 Excursion 29 Art - - 
USA 9982271 Honkong SouthAmerica 1 Beach Autumn -14 3 695 
China 2806946 Belgorod Oceania 0 Excursion 26 Art - - 
Australia 7916380 London SouthAmerica 0 Excursion 46 Nature - - 
Britain 5604177 London NorthAmerica 1 Sport Skiing 136762 - - 
Russia 4078901 Moscow SouthAmerica 0 Beach Spring -21 29 538 
Germany 335902 Sochi SouthAmerica 1 Sport Surfing 484495 - - 
Japan 3040010 Honkong SouthAmerica 1 Sport Climb 568312 - - 
Japan 2877330 Colorado Africa 0 Beach Spring 19 13 91 
China 3684119 Seul Europe 1 Beach Autumn 35 30 215 
Germany 6612547 Colorado Africa 0 Excursion 93 Nature - - 
Russia 5895171 Colorado Africa 0 Excursion 97 Art - - 
Australia 6729775 Minsk SouthAmerica 0 Excursion 67 History - - 
Russia 2042258 Zavolzhye Europe 1 Sport Climb 660304 - - 
Germany 5321426 Odessa Africa 1 Sport Skiing 467256 - - 
China 2930289 Sochi NorthAmerica 1 Sport Skiing 141194 - - 
Russia 6759734 Humburg Europe 1 Sport Skiing 912409 - - 
Bulgary 5834766 Minsk Asia 1 Beach Winter -25 23 609 
Japan 4893528 Belgorod Asia 1 Sport Surfing 690234 - - 
Japan 2786335 Seul NorthAmerica 0 Beach Spring -30 6 499 
Belarus 3083627 Moscow Africa 1 Excursion 97 Art - - 
Japan 7441044 Sochi Africa 0 Excursion 39 Nature - - 
Ukraine 1822918 Zavolzhye Oceania 0 Excursion 36 Art - - 
Bulgary 8145077 Odessa Europe 0 Sport Surfing 916355 - - 
Germany 993130 Sochi Oceania 1 Sport Skiing 513905 - - 
Bulgary 2567822 Zavolzhye NorthAmerica 1 Excursion 48 History - - 
Russia 1354699 Colorado Antarctica 0 Beach Summer 21 28 26 
Britain 563940 London Europe 1 Excursion 2 History - - 
USA 9042586 Colorado Asia 0 Excursion 93 History - - 
Germany 9083478 Honkong Europe 0 Sport Skiing 837406 - - 
Australia 9885492 Sochi Antarctica 0 Beach Spring -6 6 406 
Japan 3215599 Colorado Africa 0 Excursion 10 Art - - 
Russia 5372280 Colorado Africa 1 Excursion 54 History - - 
Ukraine 2958512 Moscow Europe 1 Excursion 65 Art - - 
